,Input,BBoutput,MidasOutput,SurfacePlane,SurfaceCoordinates
3135,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_73.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_73.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_73.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_73_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_73.npy
3136,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_185.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_185.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_185.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_185_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_185.npy
3137,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_196.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_196.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_196.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_196_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_196.npy
3138,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_150.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_150.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_150.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_150_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_150.npy
3139,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_125.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_125.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_125.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_125_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_125.npy
3140,data/datasets/capstone_dataset/inputs/ppe_input_images/majdoor_59.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/majdoor_59.txt,data/datasets/capstone_dataset/ground_truth/Midas/majdoor_59.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_59_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/majdoor_59.npy
3141,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_037.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_037.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_037.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_037_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_037.npy
3142,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_120.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_120.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_120.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_120_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_120.npy
3143,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_038.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_038.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_038.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_038_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_038.npy
3144,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_084.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_084.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_084.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_084_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_084.npy
3145,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_174.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_174.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_174.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_174_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_174.npy
3146,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_069.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_069.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_069.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_069_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_069.npy
3147,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_005.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_005.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_005.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_005_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_005.npy
3148,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_023.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_023.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_023.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_023_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_023.npy
3149,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_119.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_119.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_119.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_119_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_119.npy
3150,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_047.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_047.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_047.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_047_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_047.npy
3151,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_092.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_092.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_092.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_092_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_092.npy
3152,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_040.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_040.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_040.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_040_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_040.npy
3153,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_020.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_020.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_020.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_020_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_020.npy
3154,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_194.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_194.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_194.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_194_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_194.npy
3155,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_138.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_138.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_138.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_138_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_138.npy
3156,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_161.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_161.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_161.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_161_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_161.npy
3157,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_122.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_122.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_122.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_122_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_122.npy
3158,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_034.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_034.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_034.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_034_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_034.npy
3159,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_042.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_042.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_042.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_042_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_042.npy
3160,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_072.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_072.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_072.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_072_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_072.npy
3161,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_151.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_151.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_151.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_151_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_151.npy
3162,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_044.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_044.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_044.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_044_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_044.npy
3163,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_134.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_134.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_134.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_134_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_134.npy
3164,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_054.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_054.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_054.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_054_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_054.npy
3165,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_073.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_073.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_073.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_073_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_073.npy
3166,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_164.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_164.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_164.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_164_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_164.npy
3167,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_045.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_045.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_045.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_045_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_045.npy
3168,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_141.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_141.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_141.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_141_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_141.npy
3169,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_111.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_111.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_111.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_111_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_111.npy
3170,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_150.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_150.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_150.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_150_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_150.npy
3171,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_152.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_152.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_152.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_152_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_152.npy
3172,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_173.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_173.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_173.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_173_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_173.npy
3173,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_182.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_182.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_182.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_182_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_182.npy
3174,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_058.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_058.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_058.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_058_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_058.npy
3175,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_003.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_003.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_003.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_003_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_003.npy
3176,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_193.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_193.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_193.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_193_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_193.npy
3177,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_086.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_086.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_086.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_086_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_086.npy
3178,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_165.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_165.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_165.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_165_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_165.npy
3179,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_094.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_094.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_094.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_094_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_094.npy
3180,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_115.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_115.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_115.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_115_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_115.npy
3181,data/datasets/capstone_dataset/inputs/ppe_input_images/Himage_140.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Himage_140.txt,data/datasets/capstone_dataset/ground_truth/Midas/Himage_140.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_140_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Himage_140.npy
